NN_zero_crossings_denoise,NN_LGBM_percentile_roll20_std_50,NN_q95_roll20_std,NN_LGBM_mfcc_mean4,NN_lib_spectral_contrast0,NN_num_peaks_3_denoise,NN_mfcc_mean_denoise_simple2,NN_mfcc_mean5,NN_mfcc_mean2,NN_mfcc_mean_denoise_simple5,NN_absquant95,NN_median_roll50_std_denoise_simple,NN_mfcc_mean_denoise_simple1,NN_quant99,NN_lib_zero_cross_rate_denoise_simple,NN_fftr_max_denoise,NN_abssumgreater15,NN_LGBM_mfcc_mean18,NN_lib_spectral_contrast_denoise_simple2,NN_fftr_sum,NN_mfcc_mean_denoise_simple10,LGBM_num_peaks_2_denoise_simple,LGBM_autocorr5,LGBM_fftrhann20000_diff_rate,start,target
7535,3.271428437,12.15310799,-13.04569304,11.913407,4923,-100.2284065,4.510978625,-30.46789373,-20.14447733,11.65232578,1.505878569,96.60240045,20.94173454,0.065399691,35817.42357,144494.7118,-2.932662081,13.05480282,118305951.1,-20.75498538,6909,-0.058654445,0.094506096,45300000,1.204099116
7614,3.274301246,12.29749636,-11.63032731,11.84471199,4999,-97.0505104,4.56156832,-30.79638812,-19.35079429,12.02837007,1.517186867,92.48842149,20.9149106,0.066224603,44798.31172,162384.718,-2.456718191,12.51438234,127480726.2,-16.55412542,6767,-0.034206279,0.201464361,45450000,1.165796317
8024,3.318123369,10.54288366,-11.41067457,11.6884164,5216,-103.0498407,5.546639355,-31.34981857,-22.71599049,10.707213,1.583807307,98.05279645,16.73844986,0.069804221,22122.00337,89812.99041,-2.121274385,12.66937347,103578862.5,-24.27459137,7276,-0.143152493,0.154403058,45600000,1.126398024
8382,3.450801269,14.30133656,-12.73480819,11.91942384,5494,-93.72224819,5.172824306,-30.86393721,-17.40193289,13.6174964,1.804217874,100.1089458,26.15258296,0.072407277,39526.57831,210698.7465,-2.304395815,12.49292866,138236933,-18.80977153,7519,0.000862151,0.0717334,45750000,1.086999732
6592,3.203842756,9.119575088,-11.0702641,12.50878849,4557,-105.5051755,5.902958967,-28.92248074,-26.28377228,9.563032165,1.413213178,100.1189697,14.99828495,0.060918502,26461.04986,75013.1747,-2.493969839,13.03154797,100340085.2,-25.24346939,6699,-0.085860512,0.173753416,45900000,1.048696933
7802,3.359498677,11.76354935,-12.28886607,12.78806779,5134,-102.9219234,5.846853129,-31.45925219,-22.45790688,11.55442465,1.622412708,103.2497654,19.48219778,0.068524357,27250.14844,122508.5503,-2.235716084,12.84010606,111377309.5,-24.81355631,7163,-0.11250841,0.193101978,46050000,1.00939864
8464,3.411682204,13.34263815,-12.92778887,11.27774947,5401,-97.38301641,5.096469006,-31.41431784,-19.47762761,13.23808456,1.717654431,100.5603314,21.62256351,0.072240628,32199.05683,161490.0784,-3.136522377,13.21494363,122143787.5,-19.92202108,7336,-0.012199799,0.087312509,46200000,0.971095842
7386,3.262448109,10.47382465,-11.71830245,11.44640993,4813,-100.4104183,5.072479827,-29.66890331,-23.70873271,10.44217303,1.478609268,96.45386892,17.02823123,0.065814646,20423.40487,97401.94214,-2.314918542,12.93484322,108915574.3,-21.79223887,6814,-0.038438684,0.12134915,46350000,0.931697549
7694,3.317464239,12.97985504,-11.76400142,11.73628224,5144,-95.65725045,5.162477774,-29.59543026,-18.22718108,12.75230976,1.560239991,96.32022438,24.34054426,0.066504573,48459.48789,199234.2356,-2.041648649,13.00184616,134583167.6,-16.96061068,6969,-0.04758374,0.071258314,46500000,0.892299256
7716,3.341904072,11.60794711,-12.89657331,11.86754364,5124,-99.91502128,5.497899772,-30.57627045,-21.80369958,11.61364112,1.56765552,96.27218771,19.58709026,0.069407597,27960.60624,138998.5342,-2.512730926,12.9909039,118824691.8,-19.49242386,7316,-0.020464225,0.080243555,46650000,0.853996458
6733,3.172693665,9.686183444,-10.89792288,11.94086706,4492,-95.3263979,4.732104275,-29.80832372,-21.22219532,10.0184022,1.303136847,91.30515263,16.71379076,0.061496774,25914.27639,108043.1542,-2.789816453,12.49741081,112718487.2,-15.73852225,6586,0.060093017,0.174687858,46800000,0.814598165
7710,3.343338449,11.87464016,-12.88524909,12.16936461,5096,-91.72958396,4.003367177,-30.41782266,-18.78580577,11.87033448,1.610092877,97.83721491,19.70833141,0.06703285,27410.72597,139976.5035,-2.381379584,12.58954519,120903379.4,-16.05179795,7088,0.080381028,0.125858092,46950000,0.775299872
8327,3.379298732,13.64652563,-11.42580387,11.52501548,5290,-94.47394678,5.12062467,-31.71405254,-18.41348452,13.41432694,1.621674576,94.86521122,25.22227537,0.071820672,44167.05162,220816.9599,-2.566512623,12.82523298,149543368.6,-16.19099425,7401,-0.034805942,0.093598476,47100000,0.736997073
7922,3.369839091,12.32761885,-11.77213049,12.02182669,5133,-92.96245847,5.132351356,-30.46006958,-18.50386484,12.39714793,1.634099863,94.2240161,21.85576181,0.067854429,46881.37707,183488.7583,-2.822230204,13.03270019,134005634.2,-15.41365776,7102,0.046327402,0.087668154,47250000,0.69759878
8914,3.473322913,12.99835844,-12.64937661,11.68597937,5726,-102.6546481,5.10302103,-33.00620644,-18.91265373,12.69870347,1.862137463,99.15150078,20.46577036,0.076136879,31146.02637,134456.269,-2.044227393,13.58352394,111665277.5,-23.88411327,7716,-0.115636352,0.09764546,47400000,0.659295982
9700,3.670816077,18.29973026,-13.30733716,11.65870767,6182,-80.2145995,5.413172043,-33.03334631,-13.85821174,17.53609018,2.23581828,91.55520505,39.34393342,0.078763265,89056.68597,543960.3041,-1.957258341,12.97543412,324289675.4,-7.237352245,7966,0.207959313,0.007577276,47550000,0.619897689
10738,3.901320381,18.14113486,-15.26406624,11.48741044,6830,-91.76177696,4.409998282,-33.53382176,-15.58838724,17.71884618,2.640244291,103.5137876,29.50502308,0.085955831,50841.85881,282586.6821,-2.739383564,12.85452769,142448753.8,-17.28123691,8512,-0.05197702,0.081254415,47700000,0.580599396
9534,3.678822735,14.41885065,-13.51804656,12.18230959,6120,-96.30424528,4.657561277,-32.43355942,-18.57389318,14.4159326,2.206608459,103.3998167,22.72737104,0.079894811,32284.36603,184421.2172,-2.230929149,12.89140055,125473833.8,-21.24631074,8176,-0.076449384,0.095651691,47850000,0.542296598
8182,3.384543411,11.3730121,-13.99505236,11.75729877,5344,-99.40296908,4.809999299,-29.77458772,-22.38285029,11.44098197,1.667149943,105.2168952,17.84712148,0.069724229,23902.17679,105632.1998,-2.153973349,12.9839198,109548715.6,-24.26277601,7229,-0.036047352,0.123418631,48000000,0.502898305
8776,3.528634817,14.98198026,-14.58511806,11.93303005,5747,-88.37361342,4.489470475,-30.57060081,-16.17611649,14.7969281,1.977774416,98.19601006,27.07076221,0.074048768,51434.15118,238222.636,-3.168947962,12.77752189,142904591.3,-14.20625093,7660,-0.023171399,0.078671794,48150000,0.464595506
7970,3.338543664,10.12573441,-11.41219529,11.93733595,5243,-105.0384133,5.564923492,-31.81691376,-23.23196518,10.39916952,1.586707143,94.90547225,15.72925831,0.06990421,22664.22333,77246.01993,-2.145302982,12.86484822,102015322.1,-23.65724665,7293,-0.140761759,0.174629519,48300000,0.425197214
8040,3.330677611,10.81982621,-12.02366867,11.63982624,5300,-98.68247233,3.988176221,-30.51525733,-20.6570147,10.96404525,1.616323287,96.89343149,17.46418751,0.071164076,20505.56803,106380.9933,-2.529405419,12.57105802,112896923.7,-20.9972278,7407,0.019001498,0.149086207,48450000,0.385898921
8326,3.434012943,13.79915697,-11.9517769,11.65890039,5479,-87.50620444,4.633726651,-31.07153181,-15.86265489,13.48829957,1.782556928,91.64777716,22.70372651,0.072013985,41607.2498,212666.1059,-2.965718792,12.69391132,155070368.7,-10.41806657,7476,0.038527303,0.085334288,48600000,0.347596122
9142,4.125867722,77.5782038,-12.23501886,12.80013051,5873,-51.4684785,3.93295064,-35.24410024,-3.500785356,77.31204106,2.950745093,83.44309557,243.6632465,0.077530063,463522.9185,3678269.706,-2.273600218,12.78029295,1540530207,-0.388467881,7901,0.184715573,0.001709999,48750000,0.30819783
13123,4.677635985,19.63139782,-12.33476222,14.51544065,8114,-102.1458951,6.56586882,-43.16301505,-9.162229832,19.99454627,3.799051605,90.46100166,30.26114838,0.100739254,53122.86562,340997.7167,-3.049794399,13.15932478,147327400.7,-16.62168601,9690,-0.151249382,0.105922989,48900000,0.268799537
9414,3.517332879,11.21613798,-10.51279375,12.2964677,6114,-110.9489228,7.353773888,-36.16009084,-24.02188574,11.35672364,1.897217404,91.26426077,17.58183259,0.078926581,33476.48342,103218.9737,-2.98739775,13.15770012,105757041.7,-24.10178674,8061,-0.209903392,0.140648844,49050000,0.230496738
6867,3.19885438,7.98109397,-9.49351366,12.31811356,4667,-113.1057002,6.133838866,-31.56644793,-29.29449644,8.703449573,1.363135023,91.57428241,12.68799561,0.063701539,18643.5201,48102.90542,-2.209324305,12.52296601,93523347.09,-27.95828322,6863,-0.167728875,0.190814955,49200000,0.191098446
4165,2.904864488,6.080798475,-7.602219493,11.60957674,2777,-112.0012298,5.534156687,-26.61052122,-24.3937336,7.090080824,0.008432263,83.67833029,9.710339502,0.043493694,13319.44523,19461.91798,-2.138609583,11.96899109,81929888.44,-24.16084911,4789,-0.180072569,0.352837682,49350000,0.152795647
3784,2.863045726,7.114855029,-7.749777835,11.86065603,2593,-93.09277991,5.494443864,-26.14934122,-19.43807778,7.58565419,0.004717149,73.61651241,13.90696898,0.038387572,29729.61567,74083.95033,-1.890476274,11.85697114,93605036.34,-10.57605276,4314,-0.217676549,0.19707457,49500000,0.113497354
1662,2.737769696,4.114840104,-6.294134113,11.42055969,1216,-102.354877,3.809107996,-21.16003275,-23.339371,5.938203375,0.00180447,66.91959704,7.428049912,0.023110868,7870.502018,9595.921816,-1.244453687,11.49459927,75462261.76,-16.32189247,2769,-0.114626068,0.36904375,49650000,0.074099062
1970,2.730949127,4.407257766,-6.782944126,11.25849531,1382,-106.2259075,3.509241715,-21.39637931,-26.60594773,6.059183473,0.001243535,71.52601439,7.610805055,0.023474163,9103.188556,4524.208568,-1.190903527,10.80745133,73855742.82,-22.88694846,2714,-0.093702943,0.524316353,49800000,0.035796263
1620,2.704171004,4.332868235,-6.479486029,11.52212079,1087,-90.46157762,3.088996577,-20.70997511,-14.08434741,6.072145131,0.001111749,57.14886608,7.995612103,0.020109522,11591.76609,23645.81217,-0.445235021,10.87935319,79855044.94,-10.64183443,2347,-0.134767366,0.575075712,49950000,14.17739797
2124,2.72845106,4.691213157,-6.708552712,11.31054565,1398,-94.57949896,3.401286358,-21.6772639,-25.25982235,6.171311486,0.001359804,79.55574694,8.077926465,0.024122427,12226.72953,10540.74385,-1.134957587,10.65423668,76544208.23,-19.00241058,2774,-0.118786749,0.514551346,50100000,14.13809968
1614,2.693649449,4.246209327,-7.357883265,11.737808,1118,-95.56280433,3.012239657,-20.7584204,-20.73798036,6.037973658,0.001450268,81.67216695,7.884144374,0.020054528,10754.38733,19009.69214,-0.941083699,10.92033228,78178853.69,-16.98206865,2480,-0.104194053,0.319204563,50250000,14.09979688
2472,2.767879943,5.27000863,-7.72231023,12.27130136,1790,-95.50080692,4.486382165,-22.98962592,-20.37170263,6.627658445,0.001818618,68.87514434,9.600767483,0.027090444,20161.98704,39407.87074,-0.996253588,11.58788592,86173820.82,-11.56269753,3207,-0.135206758,0.268202458,50400000,14.06039859
1958,2.744713688,4.350835918,-7.108327907,12.16892288,1450,-97.2472545,3.944461269,-21.45555563,-22.19992455,6.041290908,0.002076159,74.22395708,7.59775324,0.025190646,10377.2568,7818.476241,-0.836367752,11.26298307,75246857.63,-16.62468413,2985,-0.100482954,0.556619597,50550000,14.02209579
3062,2.821419482,5.67059899,-7.917877969,12.13867473,2221,-108.8809706,3.87320658,-23.5087858,-25.94457982,6.803289019,0.004073764,82.90378648,9.583260686,0.03237488,15503.58064,23431.05135,-1.263625064,12.0136503,82710012.29,-21.86550341,3848,-0.104741395,0.289724463,50700000,13.9826975
2958,2.803960538,5.453471003,-7.821126683,11.5946386,2035,-102.3890211,3.890357602,-23.69946163,-21.13493706,6.662939391,0.002966456,77.64582632,9.201924192,0.032583191,10028.58795,21215.07628,-0.971333321,11.30621418,81477715.22,-19.22343204,3683,-0.138387465,0.343393825,50850000,13.94339921
1972,2.726261529,4.698458322,-7.411060176,11.37802501,1419,-94.27970104,2.904747314,-21.0810571,-17.3924827,6.277018821,0.001052187,61.75210742,8.52835515,0.023742467,13580.78793,25813.22435,-1.265686928,11.37832452,81261035.63,-9.943832042,2757,-0.116677208,0.270366013,51000000,13.90509641
1952,2.730032329,4.680490991,-6.752942134,11.58475952,1320,-105.0381295,3.620838741,-21.1457419,-25.17626267,6.257023957,0.001589601,74.83095747,8.417543151,0.02340917,11381.7813,19910.53528,-0.259513416,11.0214125,78823382.92,-18.42362725,2714,-0.129190879,0.402200478,51150000,13.86569811
1778,2.715317523,4.145900104,-6.982735109,11.48964625,1262,-97.15629194,3.40800143,-20.04200217,-22.98490528,5.90721064,0.000869528,72.31322728,7.378267752,0.021592697,13036.81043,5216.368772,-0.957787348,11.31363455,73209157.87,-19.93794518,2575,-0.083192544,0.580607205,51300000,13.82629982
1104,2.66482496,3.889296391,-6.850761036,12.04181314,822,-90.93400039,2.514793815,-19.43041446,-19.69006447,5.771147673,0.001748685,61.82531049,7.243470646,0.015073392,10914.95001,13118.09756,-0.496722842,10.90170418,75101624.2,-9.948103755,1945,-0.078562765,0.547953875,51450000,13.78799702
2620,2.760926857,5.624661515,-8.091524456,11.43449969,1822,-91.29294554,3.154319394,-22.17511928,-18.62243492,6.703322488,0.002281727,72.80018082,9.861741372,0.027738708,16721.02244,43402.8624,-1.58214513,11.53837912,89959569.55,-11.93578868,3110,-0.085445253,0.273575128,51600000,13.74859873
2188,2.741778429,4.725075598,-7.370698557,11.55520638,1481,-97.5717671,3.491582363,-21.62897153,-18.87988099,6.291625404,0.001147564,68.50617367,8.435855628,0.024385732,13522.84188,23811.86033,-0.837811088,11.37668998,81174788.83,-14.77526365,2798,-0.121784362,0.440432486,51750000,13.71029593
2206,2.731223714,4.786932664,-7.936903519,12.15446807,1608,-103.3691168,3.312813006,-20.86612303,-23.07525863,6.279458692,0.002762056,74.17939576,8.285194178,0.024732362,10062.78279,14735.84582,-0.979137292,10.7564016,77488653.6,-19.65818984,2883,-0.096585922,0.354923669,51900000,13.67099764
1460,2.698016008,4.033035403,-6.54352669,11.7797947,1029,-91.70093802,2.686651745,-20.16108765,-17.90444175,5.905247412,0.001691981,62.80165732,7.445086931,0.019736228,14798.52975,17917.43283,-0.621883304,11.05943512,79508370.09,-11.08163792,2392,-0.13101693,0.35575855,52050000,13.63159935
2034,2.734365247,5.045649796,-7.213369765,11.47149981,1414,-89.33774141,3.343576189,-21.01250556,-20.35563278,6.46575446,0.001678049,74.54081899,9.255470671,0.023850789,17587.67601,41661.72864,-0.614135304,11.09234491,90493043.72,-13.01879722,2770,-0.061642444,0.180196087,52200000,13.59329655
1020,2.67917349,3.815827726,-6.779929981,12.01675862,789,-89.48769265,1.468579751,-18.48700918,-16.17080493,5.735772861,0.001302605,55.47785783,7.141211376,0.015829978,12456.32974,15326.02053,-0.768473587,10.74411657,77073179.4,-7.691071661,2055,-0.090198942,0.779094133,52350000,13.55389825
1640,2.699269335,4.281104291,-6.924804,12.07620215,1195,-101.2878257,3.107292217,-20.3342179,-20.48296826,6.040054439,0.001436206,65.46872662,7.815569428,0.020266172,12625.10262,14531.80507,-0.812020027,11.07925188,77218800.91,-12.92207705,2486,-0.109693283,0.546158768,52500000,13.51459996
1468,2.68601863,4.108545396,-6.4118826,11.59906764,997,-89.34842337,2.212296592,-19.29554758,-15.62716709,5.92842097,0.001153861,69.93332892,7.640769415,0.017089844,12780.87249,10318.18692,-0.802735027,10.96326775,75006290.55,-16.63854127,2106,-0.093811585,0.577425426,52650000,13.47629716
1372,2.698074407,4.033835864,-7.25629345,11.76113375,964,-94.84405695,2.994653578,-20.15892188,-19.96280684,5.932073538,0.001604327,70.48332675,7.561845123,0.019221283,8909.243349,16969.41511,-0.455688358,10.51883968,78959036.27,-14.12066089,2320,-0.08749596,0.56593479,52800000,13.43689887
1762,2.714817738,4.478781203,-7.475837303,11.97082585,1241,-90.40203765,2.589023307,-20.26683124,-16.96286097,6.174910148,0.001514754,64.33794831,8.250088529,0.02143438,12628.60334,21720.95367,-0.60280427,11.54159263,78615369.36,-11.45824246,2604,-0.136450103,0.370811536,52950000,13.39859607
1570,2.704594708,4.113903609,-7.511042675,11.40687387,1131,-104.5460135,2.491773723,-20.20393485,-25.55646205,5.920217764,0.001756022,72.8439623,7.506512841,0.021356055,8356.328845,11305.41483,-1.08139089,10.81436917,75241538.99,-16.65464551,2551,-0.097918225,0.442926216,53100000,13.35919778
1598,2.709787351,4.156508241,-7.439700631,11.20606961,1154,-89.64939785,2.392994646,-20.28191643,-21.71034847,5.98307151,0.001147328,68.21441872,7.753095259,0.022114308,11177.86443,24643.36611,-0.621961867,11.25526321,85116381.07,-11.2318631,2631,-0.051855434,0.222773739,53250000,13.31989949
1084,2.673681268,3.84003653,-6.50579531,12.21972188,811,-94.83328234,2.10808913,-18.66092771,-22.67311453,5.735906763,0.001580728,71.10820811,7.139116054,0.0168732,18627.62128,14471.44414,-0.610936204,10.54633554,76004942.05,-14.76291166,2179,-0.074084019,0.390781558,53400000,13.28159669
1800,2.70640491,4.413872525,-7.148273732,11.88909068,1298,-93.01549082,3.163693097,-20.56173583,-18.07540211,6.142006227,0.001243329,64.40265746,8.195912588,0.02199932,15688.47028,25235.64077,-1.267308024,11.36983656,80103782.21,-12.64586419,2636,-0.122424736,0.292821146,53550000,13.2421984
1828,2.719926666,4.341156545,-7.540556728,11.43033827,1276,-101.2800816,2.850170095,-20.61973358,-24.72818698,6.029473116,0.001318031,71.77434522,7.552113275,0.022557594,8477.427694,7992.862397,-0.631157288,11.56472714,74960955.27,-19.83533493,2641,-0.096246984,0.52284817,53700000,13.2038956
1882,2.73408658,4.580225222,-7.338049531,12.1432505,1315,-87.76012607,3.038117855,-21.46514144,-17.85032326,6.287632953,0.001890875,66.23118846,8.503628845,0.023500827,15497.2319,33085.05961,-0.553902371,10.96262934,85599966.42,-8.936307868,2803,-0.135781017,0.261908915,53850000,13.1644973
1030,2.666340855,3.809406767,-6.930312113,11.64731586,766,-85.90916733,2.004347704,-18.02029265,-13.07487674,5.725353301,0.000731501,64.48291651,7.137622771,0.014931741,14024.66886,9820.555855,-0.407430305,11.04460908,74073003.39,-14.48247871,1893,-0.073739064,0.445516847,54000000,13.12509901
1920,2.723006072,4.608043183,-7.726678219,12.23996763,1384,-98.13728756,2.701360142,-21.0194687,-19.12144805,6.22332463,0.001704481,68.56843393,8.356273929,0.023310847,13387.87484,21820.22338,-0.481416143,11.97843671,79925194.83,-15.53840212,2835,-0.062518581,0.393469291,54150000,13.08679621
1584,2.717952621,4.130624262,-6.337680493,12.37750751,1202,-102.6020262,3.37725691,-20.74963866,-24.84695937,5.93251751,0.001410195,69.43398401,7.365891154,0.020632799,18781.89934,3698.082333,-0.590272249,11.66904206,73099736.37,-19.75769328,2604,-0.089277026,0.468594439,54300000,13.04749792
1722,2.710780797,4.513954019,-6.717018602,11.3178615,1195,-93.5770572,3.228017956,-20.83775975,-18.02039551,6.193425606,0.001126807,64.8521502,8.208590016,0.021301061,11192.26172,22403.91125,-0.868469078,11.14072409,79203739.21,-14.02025431,2442,-0.118648413,0.406581881,54450000,13.00809963
1800,2.725091418,4.2126922,-6.915249573,12.01129488,1335,-102.6982013,3.077645929,-20.64702886,-20.67385692,5.956798744,0.002242836,82.24022859,7.445177091,0.022119307,10473.07323,5254.013649,-1.349971708,11.33194437,74055073.89,-23.54788033,2773,-0.090539539,0.546712157,54600000,12.96979683
2312,2.752414759,4.80645549,-8.187257882,11.71439934,1550,-91.87366222,2.696287012,-21.42197319,-20.56978592,6.372355861,0.001128472,71.7385499,8.683325346,0.026587164,14758.06584,27831.88642,-1.055436475,10.92004921,83356146.3,-14.10871416,3006,-0.127654278,0.325961291,54750000,12.93039854
2082,2.74554098,4.801746682,-7.565447373,12.11563097,1468,-97.78241417,3.329617274,-21.58984223,-20.88724913,6.347961244,0.001084148,67.97975369,8.697560038,0.024720696,14851.0963,23086.15341,-0.779525653,10.99577717,80739911.41,-15.56182506,2851,-0.134628265,0.357777477,54900000,12.89209574
