ffti_num_peaks_1,ffti_num_peaks_10,ffti_num_peaks_11,ffti_num_peaks_12,ffti_num_peaks_13,ffti_num_peaks_14,ffti_num_peaks_15,ffti_num_peaks_16,ffti_num_peaks_17,ffti_num_peaks_18,ffti_num_peaks_19,ffti_num_peaks_2,ffti_num_peaks_20,ffti_num_peaks_3,ffti_num_peaks_4,ffti_num_peaks_5,ffti_num_peaks_6,ffti_num_peaks_7,ffti_num_peaks_8,ffti_num_peaks_9,ffti_range_-1000_-500,ffti_range_-1500_-1000,ffti_range_-2000_-1500,ffti_range_-2500_-2000,ffti_range_-3000_-2500,ffti_range_-3500_-3000,ffti_range_-4000_-3500,ffti_range_-500_0,ffti_range_0_500,ffti_range_1000_1500,ffti_range_1500_2000,ffti_range_2000_2500,ffti_range_2500_3000,ffti_range_3000_3500,ffti_range_3500_4000,ffti_range_500_1000,fftr_num_peaks_1,fftr_num_peaks_10,fftr_num_peaks_11,fftr_num_peaks_12,fftr_num_peaks_13,fftr_num_peaks_14,fftr_num_peaks_15,fftr_num_peaks_16,fftr_num_peaks_17,fftr_num_peaks_18,fftr_num_peaks_19,fftr_num_peaks_2,fftr_num_peaks_20,fftr_num_peaks_3,fftr_num_peaks_4,fftr_num_peaks_5,fftr_num_peaks_6,fftr_num_peaks_7,fftr_num_peaks_8,fftr_num_peaks_9,fftr_range_-1000_-500,fftr_range_-1500_-1000,fftr_range_-2000_-1500,fftr_range_-2500_-2000,fftr_range_-3000_-2500,fftr_range_-3500_-3000,fftr_range_-4000_-3500,fftr_range_-500_0,fftr_range_0_500,fftr_range_1000_1500,fftr_range_1500_2000,fftr_range_2000_2500,fftr_range_2500_3000,fftr_range_3000_3500,fftr_range_3500_4000,fftr_range_500_1000,num_peaks_1,num_peaks_10,num_peaks_11,num_peaks_12,num_peaks_13,num_peaks_14,num_peaks_15,num_peaks_16,num_peaks_17,num_peaks_18,num_peaks_19,num_peaks_2,num_peaks_20,num_peaks_3,num_peaks_4,num_peaks_5,num_peaks_6,num_peaks_7,num_peaks_8,num_peaks_9,range_-1000_-500,range_-1500_-1000,range_-2000_-1500,range_-2500_-2000,range_-3000_-2500,range_-3500_-3000,range_-4000_-3500,range_-500_0,range_0_500,range_1000_1500,range_1500_2000,range_2000_2500,range_2500_3000,range_3000_3500,range_3500_4000,range_500_1000
50145,7244,6486,5959,5533,5178,4862,4495,4225,3998,3805,29893,3635,21784,16995,13619,11445,9860,8848,7964,20373,7821,3086,1480,907,607,487,38321,38323,7821,3086,1480,907,607,487,20373,49956,7227,6499,5989,5545,5223,4925,4592,4316,4064,3858,29762,3686,21730,17108,13626,11486,9866,8806,7954,20260,7778,3054,1490,908,644,446,38177,38476,7862,3034,1458,828,634,484,20370,31778,5364,4943,4513,4140,3782,3450,3181,2948,2761,2608,19438,2464,13239,10349,8640,7619,6822,6256,5785,0,0,0,0,0,0,0,13934,136066,0,0,0,0,0,0,0
49836,7180,6538,5957,5531,5203,4890,4608,4365,4108,3915,30089,3721,21059,16526,13636,11470,10001,8827,7900,20642,7900,2977,1454,865,576,454,38522,38522,7900,2977,1454,865,576,454,20642,49625,7193,6599,6017,5558,5252,4924,4630,4292,4030,3848,30114,3664,21138,16548,13592,11392,9930,8821,7915,20442,7692,3058,1518,884,598,386,38841,38558,7966,3210,1478,740,636,460,20298,31925,5424,5003,4591,4191,3840,3504,3203,2986,2782,2615,19521,2475,13350,10358,8673,7577,6875,6292,5857,0,0,0,0,0,0,0,12913,137087,0,0,0,0,0,0,0
49502,7160,6538,5951,5537,5136,4808,4501,4255,4035,3817,29829,3657,21722,16842,13819,11623,9934,8715,7851,20243,7785,3149,1570,948,624,450,38324,38326,7785,3149,1570,948,624,450,20243,49719,7183,6548,6014,5592,5208,4898,4576,4278,4048,3776,29863,3606,21563,16580,13674,11634,10080,8831,7945,20132,7872,3082,1432,950,670,480,37968,38761,7702,3092,1628,916,594,502,20472,31644,5484,5073,4642,4219,3841,3502,3221,2974,2774,2643,19371,2505,13307,10417,8761,7731,6939,6365,5894,0,0,0,0,0,0,0,12059,137941,0,0,0,0,0,0,0
51226,7199,6461,5975,5552,5206,4910,4555,4350,4086,3889,29741,3689,21322,16605,13572,11590,9943,8843,7881,20812,7904,2906,1414,802,509,368,38854,38856,7904,2906,1414,802,509,368,20812,51195,7266,6532,6040,5574,5150,4864,4570,4328,4044,3884,29648,3678,21372,16644,13644,11626,9962,8924,7940,20882,8002,3010,1378,728,530,396,38673,38858,7932,3012,1358,828,546,420,20554,32741,5360,4913,4477,4118,3757,3442,3182,2956,2757,2619,20305,2473,13962,10845,9012,7833,6945,6297,5790,0,0,0,0,0,0,0,10210,139790,0,0,0,0,0,0,0
50240,7119,6594,5930,5540,5161,4847,4572,4273,4062,3847,30153,3675,21415,16827,13559,11696,9937,8781,7788,20431,7718,3124,1516,919,704,459,38442,38444,7718,3124,1516,919,704,459,20431,50210,7135,6605,5889,5494,5144,4832,4518,4194,3984,3788,30312,3600,21522,16794,13560,11698,10040,8811,7839,20416,7698,3122,1512,936,672,506,38667,38182,7806,3082,1520,964,682,480,20336,32197,5392,4950,4555,4168,3803,3464,3184,2934,2745,2606,19682,2466,13544,10495,8735,7609,6848,6290,5820,0,0,0,0,0,0,0,11533,138467,0,0,0,0,0,0,0
50636,7117,6490,5918,5532,5183,4888,4562,4297,4083,3852,30027,3713,21861,16545,13631,11605,9996,8754,7849,20372,7982,3124,1474,914,609,438,38678,38680,7982,3124,1474,914,609,438,20372,50625,7107,6517,6037,5613,5231,4907,4601,4351,4115,3895,29856,3667,21796,16560,13616,11640,10006,8724,7878,20738,7866,3150,1502,914,568,450,38546,38309,7976,3228,1422,862,658,448,20504,32204,5271,4884,4486,4100,3738,3445,3199,2966,2765,2597,19762,2473,13433,10436,8682,7577,6816,6226,5706,0,0,0,0,0,0,0,11770,138230,0,0,0,0,0,0,0
50179,7171,6540,6006,5578,5172,4866,4580,4336,4102,3871,30163,3683,21741,16756,13440,11546,10024,8904,7867,20559,8045,3268,1601,895,595,420,38597,38599,8045,3268,1601,895,595,420,20559,50187,7075,6569,6029,5589,5181,4869,4551,4327,4095,3877,30145,3679,21703,16770,13444,11456,10002,8817,7759,20452,7828,3344,1510,878,610,398,39078,38553,7970,3192,1558,954,556,368,20638,32469,5319,4909,4530,4166,3809,3523,3284,3042,2865,2692,19889,2561,13607,10579,8900,7687,6898,6295,5772,0,0,0,0,0,0,0,11955,138045,0,0,0,0,0,0,0
49956,7157,6482,5889,5501,5122,4776,4459,4208,4003,3806,30242,3651,21216,16717,13702,11713,10089,8904,7910,20213,7849,3081,1511,1004,682,518,38050,38052,7849,3081,1511,1004,682,518,20213,49995,7257,6515,5921,5553,5131,4813,4531,4259,4053,3859,30227,3683,21253,16659,13527,11519,9981,8873,7937,20074,7668,3052,1628,928,716,510,37972,38402,7828,2976,1454,984,696,516,20345,31485,5521,5103,4773,4366,3946,3584,3252,2963,2766,2603,19302,2475,13108,10289,8696,7688,6995,6439,5944,0,0,0,0,0,0,0,14403,135597,0,0,0,0,0,0,0
49538,7273,6697,6204,5584,5161,4777,4454,4178,3984,3780,29807,3608,21127,16344,13421,11369,9991,8943,8019,20472,7821,3087,1536,877,638,444,38512,38514,7821,3087,1536,877,638,444,20472,49561,7256,6664,6151,5597,5175,4803,4465,4197,3979,3737,29883,3565,20989,16265,13347,11450,9976,8944,8014,20830,7974,3012,1510,832,552,460,38530,38336,7856,3272,1456,768,580,406,20257,32176,5390,4982,4564,4191,3782,3464,3191,2955,2734,2562,19775,2416,13466,10408,8661,7589,6859,6291,5825,0,0,0,0,0,0,0,11621,138379,0,0,0,0,0,0,0
49685,7089,6541,6050,5628,5213,4853,4565,4325,4124,3942,29468,3767,21256,16885,13959,11868,9892,8748,7834,20220,7762,3129,1452,942,666,463,38197,38199,7762,3129,1452,942,666,463,20220,49550,6975,6431,5993,5571,5135,4817,4519,4298,4098,3874,29432,3676,21426,16950,14022,11908,9864,8685,7743,20178,7836,3040,1504,1002,660,510,37787,38140,7920,2956,1556,872,612,540,20470,31908,5410,4996,4575,4210,3838,3499,3223,2991,2808,2652,19602,2492,13411,10449,8762,7619,6865,6308,5846,0,0,0,0,0,0,0,12811,137189,0,0,0,0,0,0,0
49868,7215,6637,6180,5714,5296,4949,4607,4275,4006,3771,30125,3589,20978,16291,13352,11343,9936,8761,7861,20462,7940,3006,1463,897,658,523,38249,38251,7940,3006,1463,897,658,523,20462,49932,7350,6742,6264,5778,5314,4914,4570,4268,4014,3808,30062,3608,20958,16246,13306,11237,9967,8838,8012,20356,7924,3172,1576,860,576,450,38588,38415,7816,2986,1430,958,602,486,20148,31993,5431,5020,4607,4191,3830,3516,3234,3015,2790,2631,19572,2505,13515,10583,8785,7787,6972,6386,5895,0,0,0,0,0,0,0,12962,137038,0,0,0,0,0,0,0
49367,6993,6393,5954,5514,5140,4834,4557,4325,4110,3895,30242,3677,21643,16785,13358,11424,10045,8770,7810,19960,7799,3177,1617,994,680,541,38121,38123,7799,3177,1617,994,680,541,19960,49322,7079,6487,6001,5535,5157,4836,4572,4358,4152,3882,30316,3690,21660,16885,13503,11485,10051,8849,7857,20393,7862,3040,1576,998,728,580,37638,38110,8118,3096,1586,884,680,496,20020,31865,5382,4942,4548,4123,3788,3471,3181,2958,2727,2572,19642,2464,13397,10481,8794,7715,6926,6310,5841,0,0,0,0,0,0,0,12048,137952,0,0,0,0,0,0,0
49774,7149,6416,5952,5562,5157,4839,4551,4295,4101,3863,30386,3670,21323,16698,13697,11523,10078,8878,7888,20585,7858,3259,1555,904,724,511,37698,37700,7858,3259,1555,904,724,511,20585,49822,7250,6458,5992,5596,5186,4868,4522,4244,4043,3855,30266,3657,21332,16792,13708,11536,10092,8890,7974,20171,7852,3270,1614,992,664,486,37840,37954,7746,3144,1498,928,730,536,20822,31820,5427,5000,4597,4206,3834,3517,3212,2990,2808,2644,19407,2529,13281,10407,8751,7670,6893,6323,5876,0,0,0,0,0,0,0,11877,138123,0,0,0,0,0,0,0
50435,7037,6495,5967,5542,5203,4792,4511,4247,4052,3864,29894,3594,21456,17224,13583,11666,9913,8661,7821,19963,7641,3009,1516,1018,712,596,37726,37728,7641,3009,1516,1018,712,596,19963,50345,7103,6519,5931,5485,5163,4795,4515,4273,4057,3845,29808,3599,21484,17383,13631,11671,9951,8659,7869,19656,7664,3108,1448,1042,756,574,37728,37577,7786,3068,1494,962,726,552,20160,32175,5489,5067,4650,4243,3837,3465,3210,2942,2744,2578,19647,2447,13495,10491,8829,7728,6968,6397,5934,0,0,0,0,0,0,0,11770,138230,0,0,0,0,0,0,0
49604,7190,6553,5915,5498,5187,4884,4582,4315,4051,3803,30257,3638,21532,16798,13877,11651,10006,8876,7910,20258,8051,3216,1545,957,669,483,38465,38467,8051,3216,1545,957,669,483,20258,49452,7192,6534,5934,5522,5144,4804,4478,4278,4030,3778,30252,3618,21618,16788,13824,11528,9866,8758,7894,20336,7926,3220,1602,936,732,506,38367,38508,7694,3340,1658,928,656,466,20540,31978,5314,4864,4438,4091,3751,3472,3206,2962,2727,2593,19722,2470,13422,10479,8829,7677,6875,6270,5775,0,0,0,0,0,0,0,11566,138434,0,0,0,0,0,0,0
49447,7129,6474,5925,5563,5229,4856,4522,4332,4054,3815,30787,3618,22163,16253,13509,11559,9993,8740,7864,19790,7713,3023,1389,941,674,500,37832,37834,7713,3023,1389,941,674,500,19790,49281,7139,6463,5891,5503,5181,4777,4465,4245,4017,3799,30967,3605,22246,16286,13536,11595,10019,8741,7917,20068,7720,3048,1450,922,588,544,37578,37897,7408,3026,1502,876,636,468,20142,31375,5466,5090,4695,4261,3876,3534,3248,3001,2787,2626,19060,2506,12949,10209,8639,7618,6921,6385,5898,0,0,0,0,0,0,0,13991,136009,0,0,0,0,0,0,0
49718,7198,6586,6093,5648,5281,4967,4610,4333,4115,3897,30153,3684,21354,16761,13432,11292,9912,8678,7824,20135,7663,2996,1452,942,676,538,37792,37794,7663,2996,1452,942,676,538,20135,49952,7102,6512,6062,5684,5356,5064,4738,4454,4246,3958,30186,3702,21250,16646,13300,11270,9902,8650,7784,20304,7910,3030,1368,980,668,518,38593,37202,7430,2926,1404,958,684,506,19956,31504,5462,5068,4696,4312,3949,3586,3290,3047,2838,2679,19288,2531,13128,10254,8584,7593,6887,6311,5854,0,0,0,0,0,0,0,13536,136464,0,0,0,0,0,0,0
49712,7087,6470,5966,5558,5145,4818,4560,4332,4126,3911,30392,3668,21444,16708,13882,11775,10102,8666,7786,20065,7751,3066,1451,956,712,538,37938,37940,7751,3066,1451,956,712,538,20065,49307,7114,6468,5994,5558,5208,4850,4546,4346,4106,3900,30567,3676,21585,16789,13825,11721,10031,8596,7820,20090,7432,3028,1592,904,702,486,37550,38315,7716,3160,1552,970,664,622,20064,31688,5353,4974,4581,4186,3846,3512,3242,2992,2790,2628,19381,2507,13195,10317,8629,7515,6784,6217,5747,0,0,0,0,0,0,0,13207,136793,0,0,0,0,0,0,0
50357,7185,6590,6049,5589,5201,4814,4549,4264,4002,3755,29518,3564,21338,16340,13232,11230,9825,8816,7942,20261,7878,3046,1463,944,608,499,38410,38412,7878,3046,1463,944,608,499,20261,50483,7181,6551,6083,5653,5279,4847,4597,4264,4028,3798,29421,3582,21305,16275,13231,11201,9789,8673,7857,20130,7918,3088,1532,916,650,494,38536,38106,7675,3112,1484,972,642,476,20526,32146,5365,4929,4542,4175,3814,3538,3255,3039,2857,2695,19730,2570,13510,10518,8816,7704,6928,6351,5805,0,0,0,0,0,0,0,12570,137430,0,0,0,0,0,0,0
49898,7127,6519,6083,5690,5244,4899,4570,4272,4047,3852,30183,3662,21195,16702,13804,11530,10045,8740,7849,20276,7944,3173,1537,904,658,467,38192,38194,7944,3173,1537,904,658,467,20276,49877,7121,6493,6057,5643,5217,4891,4607,4315,4107,3901,30375,3749,21257,16653,13723,11543,10065,8785,7857,20600,7988,3092,1522,914,606,550,38460,38196,7776,3130,1538,920,724,478,20015,31758,5488,5080,4674,4284,3895,3548,3261,2995,2780,2601,19415,2459,13219,10393,8694,7605,6911,6351,5922,0,0,0,0,0,0,0,12961,137039,0,0,0,0,0,0,0
50100,7159,6535,5965,5549,5144,4835,4530,4283,4058,3844,30242,3652,21376,16469,13695,11557,10036,8837,7844,20593,8026,3177,1569,917,608,398,38630,38632,8026,3177,1569,917,608,398,20593,49952,7116,6520,5946,5550,5120,4816,4478,4230,4022,3822,29976,3614,21402,16620,13588,11438,9984,8764,7858,20658,7990,3352,1566,864,588,360,38548,38467,8020,3350,1470,924,568,418,20728,32087,5432,4999,4572,4179,3800,3483,3226,3003,2813,2644,19728,2514,13521,10515,8793,7741,6989,6370,5865,0,0,0,0,0,0,0,13010,136990,0,0,0,0,0,0,0
50134,7065,6452,5903,5487,5131,4844,4548,4319,4091,3835,29875,3654,21375,16465,13584,11703,10140,8975,7809,20052,7750,3105,1559,910,678,523,38252,38254,7750,3105,1559,910,678,523,20052,49891,7110,6456,5873,5483,5143,4819,4545,4295,4091,3833,29749,3629,21387,16511,13617,11800,10174,8976,7870,20182,7892,3198,1614,958,634,556,38458,37716,7626,3142,1474,1052,602,494,20135,31734,5426,5014,4588,4179,3841,3505,3208,2995,2773,2622,19267,2492,13220,10379,8798,7736,6964,6384,5874,0,0,0,0,0,0,0,13638,136362,0,0,0,0,0,0,0
49409,7199,6444,5933,5556,5159,4794,4547,4303,4040,3834,30464,3662,21451,16435,13510,11509,9883,8822,7999,20549,7933,3198,1510,876,560,367,38798,38800,7933,3198,1510,876,560,367,20549,49571,7198,6500,5955,5541,5163,4803,4533,4319,4051,3831,30452,3682,21464,16442,13566,11612,9910,8748,7930,20720,7926,3268,1512,844,516,398,38363,38942,8090,2958,1542,864,534,356,20814,32282,5339,4952,4555,4149,3796,3496,3237,2986,2796,2627,19824,2488,13573,10521,8770,7680,6929,6321,5781,0,0,0,0,0,0,0,13129,136871,0,0,0,0,0,0,0
50055,7204,6481,5981,5523,5183,4822,4543,4271,4020,3832,29796,3631,21582,16429,13539,11602,10107,8997,7969,20278,7905,3046,1561,972,684,548,38220,38220,7905,3046,1561,972,684,548,20278,50226,7204,6536,6010,5584,5210,4848,4554,4330,4080,3898,29816,3706,21476,16403,13585,11573,10033,8962,7936,20369,7968,3234,1534,900,636,484,38584,37798,7706,3150,1502,906,698,520,20432,31873,5377,4972,4584,4208,3877,3549,3277,3024,2830,2654,19622,2509,13314,10452,8728,7618,6841,6272,5805,0,0,0,0,0,0,0,14303,135697,0,0,0,0,0,0,0
50529,7314,6664,6139,5617,5243,4827,4500,4223,4011,3812,29751,3636,20874,16396,13315,11342,10018,8900,8033,20289,7773,2970,1523,930,676,518,38267,38267,7773,2970,1523,930,676,518,20289,50604,7304,6682,6169,5635,5243,4845,4531,4283,4039,3791,29676,3619,21072,16354,13228,11268,9866,8826,8006,20382,7804,3106,1488,936,668,530,38059,38414,7734,3118,1430,932,628,504,20148,31926,5489,5075,4654,4254,3848,3527,3259,3012,2807,2655,19517,2497,13381,10513,8874,7765,6949,6417,5933,0,0,0,0,0,0,0,13466,136534,0,0,0,0,0,0,0
50669,7090,6505,5935,5457,5097,4788,4484,4230,4013,3829,29788,3630,21421,16387,13418,11425,9943,8657,7798,20491,7797,3155,1623,894,618,468,38506,38508,7797,3155,1623,894,618,468,20491,50935,7061,6499,5953,5469,5081,4769,4507,4257,4039,3871,29805,3679,21431,16553,13617,11491,9979,8639,7813,20298,7924,3270,1512,892,620,458,38428,38320,8059,3120,1630,986,672,438,20376,31955,5485,5036,4631,4229,3861,3566,3292,3053,2848,2666,19623,2541,13509,10458,8718,7719,6972,6387,5928,0,0,0,0,0,0,0,14424,135576,0,0,0,0,0,0,0
50379,7138,6551,5991,5563,5256,4946,4557,4298,4075,3884,30215,3620,21533,16568,13548,11517,10002,8749,7921,20696,7961,3121,1536,881,568,434,38541,38541,7961,3121,1536,881,568,434,20696,50264,7159,6565,6007,5573,5211,4887,4579,4339,4113,3919,30116,3639,21568,16630,13578,11577,10031,8707,7869,20684,8074,3122,1510,880,568,442,39221,38392,7984,3026,1386,832,608,416,20242,32108,5442,5019,4593,4221,3850,3479,3193,2943,2742,2601,19674,2462,13434,10458,8764,7703,6956,6397,5880,0,0,0,0,0,0,0,13745,136255,0,0,0,0,0,0,0
49760,7077,6457,5942,5469,5068,4797,4519,4225,4042,3834,30634,3591,21355,16767,13761,11523,9967,8900,7977,19992,7616,3099,1572,1101,795,597,37641,37643,7616,3099,1572,1101,795,597,19992,49569,7060,6466,5988,5562,5142,4810,4526,4230,4006,3786,30648,3572,21194,16795,13919,11665,10025,8863,7891,19732,7612,3232,1552,1056,800,598,37429,37680,7770,3222,1648,956,738,588,20188,31397,5441,5029,4626,4249,3875,3560,3264,3031,2808,2648,19140,2530,13083,10257,8644,7652,6913,6348,5887,0,0,0,0,0,0,0,17870,132130,0,0,0,0,0,0,0
51363,7175,6521,6002,5641,5176,4843,4562,4288,4007,3799,30243,3650,21275,16524,13653,11579,9997,8798,7920,20171,7397,3008,1440,918,687,561,38003,38003,7397,3008,1440,918,687,561,20171,51195,7168,6538,6020,5612,5134,4844,4482,4238,3964,3766,30099,3636,21387,16551,13761,11711,10043,8852,7978,19738,7584,2964,1506,954,608,554,37964,37862,7818,3088,1468,956,672,508,20049,31919,5362,4957,4532,4180,3845,3529,3240,2981,2797,2615,19681,2485,13505,10530,8802,7655,6834,6254,5763,0,0,0,0,0,0,0,16531,133469,0,0,0,0,0,0,0
50821,7293,6524,6028,5545,5193,4837,4553,4278,4048,3847,29552,3692,21197,16730,13752,11707,10126,8842,7981,20598,7913,3154,1609,1000,681,448,38079,38081,7913,3154,1609,1000,681,448,20598,50678,7100,6394,5952,5514,5240,4900,4546,4290,4056,3828,29538,3666,21168,16701,13795,11729,10143,8734,7780,20683,7980,3182,1682,952,664,438,38630,38024,7892,3214,1472,912,764,482,19934,32165,5363,4907,4508,4131,3801,3505,3247,3002,2780,2628,19781,2485,13463,10553,8740,7666,6926,6287,5798,0,0,0,0,0,0,0,13290,136710,0,0,0,0,0,0,0
49608,7085,6403,5948,5533,5134,4798,4536,4298,4077,3886,29736,3632,21766,16714,13429,11549,10210,9104,7979,19990,7685,3244,1610,1055,665,520,38026,38028,7685,3244,1610,1055,665,520,19990,49291,7234,6458,5900,5490,5098,4794,4532,4308,4102,3864,29606,3652,21706,16712,13390,11566,10184,9094,8110,19536,7546,3208,1558,988,766,590,37869,38032,7984,3254,1626,1024,780,496,20342,31764,5447,5039,4614,4228,3861,3546,3259,3035,2850,2696,19358,2554,13186,10289,8671,7671,6959,6371,5886,0,0,0,0,0,0,0,16014,133986,0,0,0,0,0,0,0
49595,6996,6420,5872,5483,5141,4833,4560,4328,4125,3918,29792,3757,21321,16646,13474,11349,9695,8537,7677,20001,7741,3100,1604,1049,762,582,37968,37970,7741,3100,1604,1049,762,582,20001,49543,6967,6439,5933,5505,5133,4797,4531,4301,4073,3865,29841,3693,21521,16541,13355,11315,9661,8503,7697,20210,7804,3160,1620,996,770,538,38020,37884,7633,3062,1562,1062,756,550,19850,31500,5452,5030,4636,4220,3839,3501,3209,2938,2735,2585,19192,2468,13122,10305,8694,7725,6966,6417,5912,0,0,0,0,0,0,0,16324,133676,0,0,0,0,0,0,0
50138,7158,6512,5992,5553,5187,4836,4527,4303,4072,3869,30141,3677,21741,16791,13689,11655,10115,8935,7851,20695,8079,3111,1477,897,494,351,39022,39024,8079,3111,1477,897,494,351,20695,50055,7061,6416,5888,5494,5148,4826,4516,4254,4022,3850,29997,3646,21897,16837,13643,11575,10051,8883,7777,20818,7942,3038,1434,786,528,388,38780,38998,8365,3064,1464,792,560,328,21062,32631,5378,4940,4514,4128,3749,3463,3213,2977,2795,2610,20213,2480,13712,10656,8865,7783,6990,6364,5838,0,0,0,0,0,0,0,12094,137906,0,0,0,0,0,0,0
49397,7168,6489,5985,5561,5190,4757,4512,4290,4099,3895,29804,3691,21880,16697,13746,11475,9942,8698,7824,20030,7721,3086,1643,1059,771,554,37774,37776,7721,3086,1643,1059,771,554,20030,49333,7150,6478,6054,5602,5226,4762,4538,4314,4086,3880,29657,3652,21942,16806,13768,11472,9988,8768,7806,20032,7732,3210,1628,1066,720,580,37698,37989,7644,3220,1580,1028,760,512,19796,31277,5495,5028,4636,4198,3833,3499,3212,2949,2780,2620,19075,2504,13137,10369,8698,7693,6962,6407,5931,0,0,0,0,0,0,0,15763,134237,0,0,0,0,0,0,0
50511,7272,6635,6082,5488,5114,4737,4476,4258,4025,3860,29697,3695,20780,16373,13384,11468,10178,9021,8064,20028,7637,3060,1581,976,680,556,37647,37649,7637,3060,1581,976,680,556,20028,50394,7219,6577,6035,5543,5143,4817,4563,4349,4093,3909,29650,3701,20776,16362,13408,11477,10145,8955,8041,19974,7718,2938,1576,966,692,588,37810,37705,7592,3154,1572,990,690,514,19978,31389,5475,5066,4656,4244,3905,3558,3277,3008,2818,2673,19214,2564,13112,10343,8649,7668,6887,6315,5858,0,0,0,0,0,0,0,14586,135414,0,0,0,0,0,0,0
49223,7217,6569,6066,5619,5238,4920,4593,4344,4098,3851,29959,3627,21475,16453,13288,11332,9817,8740,7879,20349,7740,3138,1515,948,672,505,38030,38032,7740,3138,1515,948,672,505,20349,49066,7178,6564,6032,5556,5190,4886,4627,4390,4160,3930,30053,3698,21398,16438,13306,11220,9794,8726,7844,19979,7962,3002,1576,970,650,506,38294,38290,7682,3044,1542,1010,628,498,20250,31446,5489,5069,4659,4272,3866,3526,3227,2951,2716,2563,19285,2428,13082,10299,8672,7653,6942,6372,5952,0,0,0,0,0,0,0,15113,134887,0,0,0,0,0,0,0
49638,6992,6417,5928,5512,5139,4771,4452,4180,3973,3809,29686,3646,21256,16782,13843,11629,9854,8665,7776,20417,7819,3200,1586,1001,643,472,38284,38286,7819,3200,1586,1001,643,472,20417,49517,7015,6381,5889,5473,5123,4763,4447,4207,3977,3819,29745,3657,21231,16747,13847,11631,9843,8669,7777,20596,7924,3136,1526,972,700,460,38492,38244,7941,3092,1554,972,718,484,20088,31681,5489,5036,4649,4261,3878,3535,3265,3032,2822,2654,19516,2526,13383,10518,8791,7721,6997,6433,5938,0,0,0,0,0,0,0,13782,136218,0,0,0,0,0,0,0
50651,7259,6567,6056,5547,5193,4852,4525,4276,4029,3842,29702,3665,21559,16882,13601,11396,9920,8879,8077,20393,7896,3268,1607,958,601,489,38179,38181,7896,3268,1607,958,601,489,20393,50574,7212,6568,6000,5458,5144,4774,4446,4162,3962,3774,29801,3586,21507,16897,13576,11464,9988,8988,8100,20310,7936,3152,1502,894,660,498,38969,37800,7868,3182,1512,942,640,482,20442,31780,5468,5036,4623,4211,3845,3525,3228,3010,2773,2611,19440,2494,13330,10442,8782,7729,6980,6386,5923,0,0,0,0,0,0,0,14496,135504,0,0,0,0,0,0,0
50972,7300,6742,6108,5646,5147,4836,4481,4195,3973,3784,29243,3572,21149,16260,13524,11531,10144,8940,8050,20250,7735,3088,1561,939,710,517,37780,37782,7735,3088,1561,939,710,517,20250,51027,7197,6641,6115,5729,5237,4947,4549,4253,3997,3811,29323,3587,21365,16213,13483,11533,10175,8907,8047,19678,7740,3210,1588,998,692,608,37702,38232,7793,3186,1608,894,728,528,20072,31751,5434,4976,4566,4186,3854,3491,3193,2964,2757,2579,19393,2480,13225,10410,8739,7635,6863,6277,5846,0,0,0,0,0,0,0,16092,133908,0,0,0,0,0,0,0
47842,7128,6441,5966,5583,5251,4931,4601,4333,4120,3917,29519,3769,22202,17218,13447,11155,9828,8826,8064,19390,7437,2981,1559,987,753,628,36900,36902,7437,2981,1559,987,753,628,19390,48091,7131,6363,5917,5575,5279,4941,4605,4325,4109,3949,29574,3783,22180,17175,13457,11081,9747,8819,8029,19408,7434,3024,1526,952,720,656,36636,37309,7476,2904,1440,986,738,584,19386,31081,5461,5067,4624,4231,3848,3520,3262,3004,2810,2677,18873,2549,12853,10187,8660,7604,6889,6359,5928,0,0,0,0,0,0,0,16578,133422,0,0,0,0,0,0,0
50826,7235,6535,5994,5461,5101,4729,4465,4234,4008,3830,29465,3655,20984,16756,13392,11642,10154,9055,8214,19456,7380,3027,1481,1033,771,650,37509,37511,7380,3027,1481,1033,771,650,19456,50833,7190,6510,5962,5498,5140,4798,4526,4298,4022,3824,29485,3668,20905,16672,13322,11520,10122,9026,8144,19934,7542,3072,1470,1076,820,676,37194,37363,7360,2956,1578,974,820,652,19272,31120,5583,5147,4717,4280,3863,3521,3265,3032,2840,2687,18864,2571,12843,10047,8549,7586,6885,6395,5954,0,0,0,0,0,0,0,17126,132874,0,0,0,0,0,0,0
48915,7134,6548,6079,5669,5272,4966,4581,4271,3999,3791,30108,3624,21356,16702,13676,11293,9774,8724,7901,19772,7665,3064,1586,1023,670,632,37794,37796,7665,3064,1586,1023,670,632,19772,48972,7156,6586,6090,5670,5284,4988,4622,4316,4062,3814,30142,3632,21256,16708,13674,11316,9704,8650,7862,19915,7340,3096,1644,994,752,548,38058,37908,7634,2990,1604,924,720,548,19752,31289,5427,5036,4616,4194,3828,3523,3251,2992,2798,2603,18919,2470,12974,10140,8473,7504,6816,6297,5851,0,0,0,0,0,0,0,16673,133327,0,0,0,0,0,0,0
